id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1407626314652213254,1407626314652213254,2021-06-23 11:07:20 Hora de verano romance,2021-06-23,11:07:20,+0200,57136101,lucentumblog,Ramón J.,,"Mercado #LEBOro:   ➡️Dan Trist, ¿regreso a @Caceres_Basket?  ➡️Iñaki Martín, rumbo al @MovistarEstu  ➡️Andris Misters, a Letonia ➡️Óscar Alvarado, con ofertas ➡️Dani Miret, ¿salto al primer equipo @Penya1930?  ➡️El futuro de Breogán   https://t.co/4JJopZqG4B  https://t.co/piBl4L6rao",es,"[{'screen_name': 'caceres_basket', 'name': 'caceresbasket', 'id': '241891968'}, {'screen_name': 'movistarestu', 'name': 'movistar estudiantes', 'id': '19781359'}, {'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}]",['https://www.lucentumblogging.com/2021/06/mercado-leb-oro-dan-trist-inaki-martin.html'],['https://pbs.twimg.com/media/E4jj21PXEAMUxp0.jpg'],0,3,0,['leboro'],[],https://twitter.com/lucentumblog/status/1407626314652213254,False,,1,https://pbs.twimg.com/media/E4jj21PXEAMUxp0.jpg,,,,,,,[],,,,
1407626102701449218,1407620965765353473,2021-06-23 11:06:29 Hora de verano romance,2021-06-23,11:06:29,+0200,2267306048,elpenyarmari,El PenyArmari,,@Penya1930 @amz___00 🏀🧙🏻‍♂️💚🖤💚   https://t.co/S0yAHBJjwV,und,[],[],[],0,0,0,[],[],https://twitter.com/ElPenyArmari/status/1407626102701449218,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1336406199328190466/pu/img/uS6Os5QkL3oHdyOb.jpg,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'amz___00', 'name': 'Artūŗs Mārtiņš Žagars', 'id': '1007647278075666433'}]",,,,
1407623355512000514,1407623355512000514,2021-06-23 10:55:34 Hora de verano romance,2021-06-23,10:55:34,+0200,765952983016280064,juanant05780990,toño,,"@penya1930 pues yo te hago una propuesta XLA, amplia contrato 1 año mas con la penya y lidérala para intentar meterla en euroliga y sino se consigue pues que haya una opción de que te puedas ir dejando algo de cláusula para la penya claro",es,[],[],[],0,0,0,[],[],https://twitter.com/JuanAnt05780990/status/1407623355512000514,False,,0,,,,,,,,[],,,,
1407622278762930178,1407611237324705794,2021-06-23 10:51:18 Hora de verano romance,2021-06-23,10:51:18,+0200,960963746716844032,pepi89106937,Pepi,,@Rofdz5 @Penya1930 @SimonBirgander Estas como yo😭😭😭😭,es,[],[],[],0,0,0,[],[],https://twitter.com/Pepi89106937/status/1407622278762930178,False,,0,,,,,,,,"[{'screen_name': 'Rofdz5', 'name': 'Ro⚡️', 'id': '211641675'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'SimonBirgander', 'name': 'Simon Birgander', 'id': '2471389293'}]",,,,
1407620965765353473,1407620965765353473,2021-06-23 10:46:05 Hora de verano romance,2021-06-23,10:46:05,+0200,249090832,penya1930,Club Joventut Badalona,,#32✨ @amz___00 day!  📸 Repassa la seva galeria de fotos!  👉🏻  https://t.co/QHIksyQydT  #BadalonaÉsFutur  https://t.co/NaJDdTb44o,ca,"[{'screen_name': 'amz___00', 'name': 'artūŗs mārtiņš žagars', 'id': '1007647278075666433'}]",['http://ow.ly/Jrz930rLDFp'],"['https://pbs.twimg.com/media/E4jfzMfXMAElw1G.jpg', 'https://pbs.twimg.com/media/E4jfzMgXwAABe3y.jpg', 'https://pbs.twimg.com/media/E4jfzMoXEAI_U88.jpg', 'https://pbs.twimg.com/media/E4jfzPrWEAQ8z6J.jpg']",1,1,6,['badalonaésfutur'],[],https://twitter.com/Penya1930/status/1407620965765353473,False,,1,https://pbs.twimg.com/media/E4jfzMfXMAElw1G.jpg,,,,,,,[],,,,
1407620693001388033,1407620693001388033,2021-06-23 10:45:00 Hora de verano romance,2021-06-23,10:45:00,+0200,229126746,fcbq,FCBQ,,🏆 #FEBCadeteM2021 / Presència de la Penya a les semifinals de l'estatal de clubs Cadet Masculí de San Fernando!  🗓️ DX 23/06: 16:30h / SEMIS / @Penya1930 🆚 @CB1939Canarias 12:15h / 5è i 6è lloc / @FCBbasket 🆚 @LionsBasket  📺 #CanalFEB  ➡️  https://t.co/ZQeaP4wHU9  https://t.co/bRupiBDxHg,ca,"[{'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}, {'screen_name': 'cb1939canarias', 'name': 'lenovo tenerife', 'id': '344818796'}, {'screen_name': 'fcbbasket', 'name': '🏆 barça basket 🏆', 'id': '138713484'}, {'screen_name': 'lionsbasket', 'name': 'canterbury lions basketball', 'id': '382640910'}]",['https://www.basquetcatala.cat/noticies/8998'],['https://pbs.twimg.com/media/E4jZtugXwAIdgkl.jpg'],0,0,0,"['febcadetem2021', 'canalfeb']",[],https://twitter.com/FCBQ/status/1407620693001388033,False,,1,https://pbs.twimg.com/media/E4jZtugXwAIdgkl.jpg,,,,,,,[],,,,
1407617263985905665,1407611237324705794,2021-06-23 10:31:22 Hora de verano romance,2021-06-23,10:31:22,+0200,211641675,rofdz5,Ro⚡️,,@Penya1930 @SimonBirgander No hay manera nunca😭😭😭,es,[],[],[],1,0,2,[],[],https://twitter.com/Rofdz5/status/1407617263985905665,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'SimonBirgander', 'name': 'Simon Birgander', 'id': '2471389293'}]",,,,
1407616881058516993,1407616881058516993,2021-06-23 10:29:51 Hora de verano romance,2021-06-23,10:29:51,+0200,375287804,albertmolinari,Albert Molinari,,"Fes lo que creguis @Xabi6lopez   Sempre, sempre, serà La @Penya1930  casa teva",it,"[{'screen_name': 'xabi6lopez', 'name': 'xabi lópez-arostegui', 'id': '525366281'}, {'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}]",[],[],0,0,1,[],[],https://twitter.com/AlbertMolinari/status/1407616881058516993,False,https://twitter.com/lesportiuCAT/status/1407575472817512456,0,,,,,,,,[],,,,
1407615617365164035,1407615617365164035,2021-06-23 10:24:50 Hora de verano romance,2021-06-23,10:24:50,+0200,215034796,eskimopg,David P. García,,"Sobre l'entrevista a Xabi, crec que les seves paraules són sinceres i els seus dubtes, raonables. Però la seva indecisió fa mal la @Penya1930, perquè no és el mateix planificar una temporada amb ell que una sense ell.",ca,"[{'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}]",[],[],1,0,1,[],[],https://twitter.com/eskimopg/status/1407615617365164035,False,,0,,,,,,,,[],,,,
1407611609506320391,1407385602702594050,2021-06-23 10:08:54 Hora de verano romance,2021-06-23,10:08:54,+0200,3112303936,armariobasket,David Martínez,,"@sindientesh @Penya1930 @Neno_D7 Hombre, prefiero la de algún jugador, la verdad.",es,[],[],[],0,0,0,[],[],https://twitter.com/Armariobasket/status/1407611609506320391,False,,0,,,,,,,,"[{'screen_name': 'sindientesh', 'name': 'Des-dentao', 'id': '714214398991187968'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Neno_D7', 'name': 'Neno Dimitrijevic', 'id': '2972997035'}]",,,,
1407611237324705794,1407611237324705794,2021-06-23 10:07:25 Hora de verano romance,2021-06-23,10:07:25,+0200,249090832,penya1930,Club Joventut Badalona,,🤞🏻 Ja pots consultar si ets el guanyador/a de la samarreta d’EuroCup de @SimonBirgander    https://t.co/xIOnLOh40M,ca,"[{'screen_name': 'simonbirgander', 'name': 'simon birgander', 'id': '2471389293'}]",['https://sweeps.easypromosapp.com/w/934886'],[],1,2,3,[],[],https://twitter.com/Penya1930/status/1407611237324705794,False,,0,,,,,,,,[],,,,
1407607989230522370,1407607989230522370,2021-06-23 09:54:31 Hora de verano romance,2021-06-23,09:54:31,+0200,215034796,eskimopg,David P. García,,Parla @Xabi6lopez: “I per què no seguir a la @Penya1930?”  https://t.co/IW5fODoKW1,ca,"[{'screen_name': 'xabi6lopez', 'name': 'xabi lópez-arostegui', 'id': '525366281'}, {'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}]",['https://www.lesportiudecatalunya.cat/basquet/article/1990371-i-per-que-no-seguir-a-la-penya.html?ItemId=3456'],[],0,0,0,[],[],https://twitter.com/eskimopg/status/1407607989230522370,False,,0,,,,,,,,[],,,,
1407601460800593921,1407601460800593921,2021-06-23 09:28:34 Hora de verano romance,2021-06-23,09:28:34,+0200,172513426,marcguardiola,Marc Guardiola,,La meva samarreta de la temporada 2021/22 porta el 6. Pero vamos que si el porta!! @Penya1930 @Xabi6lopez,es,"[{'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}, {'screen_name': 'xabi6lopez', 'name': 'xabi lópez-arostegui', 'id': '525366281'}]",[],[],0,0,1,[],[],https://twitter.com/marcguardiola/status/1407601460800593921,False,https://twitter.com/lesportiuCAT/status/1407575472817512456,0,,,,,,,,[],,,,
1407592395173154818,1407575472817512456,2021-06-23 08:52:33 Hora de verano romance,2021-06-23,08:52:33,+0200,715738670,polmar80,Pol 🏴󠁥󠁳󠁣󠁴󠁿,,"@lesportiuCAT @labibliapenyera @Penya1930 Adoro aquest nano, tant de bo es quedi.",ca,[],[],[],0,0,2,[],[],https://twitter.com/polmar80/status/1407592395173154818,False,,0,,,,,,,,"[{'screen_name': 'lesportiuCAT', 'name': ""L'Esportiu"", 'id': '245292945'}, {'screen_name': 'labibliapenyera', 'name': 'Biblia Verdinegra', 'id': '267941765'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
1407575472817512456,1407575472817512456,2021-06-23 07:45:18 Hora de verano romance,2021-06-23,07:45:18,+0200,245292945,lesportiucat,L'Esportiu,,"Xabi López-Arostegui, sincer parlant del seu futur @Penya1930  https://t.co/3Bc89HCvCa",ca,"[{'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}]",['https://www.lesportiudecatalunya.cat/basquet/article/1990371-i-per-que-no-seguir-a-la-penya.html?utm_source=twitter&utm_medium=xarxes&utm_campaign=xarxes'],[],1,3,16,[],[],https://twitter.com/lesportiuCAT/status/1407575472817512456,False,,0,,,,,,,,[],,,,
1407472591833554947,1407458680132546570,2021-06-23 00:56:30 Hora de verano romance,2021-06-23,00:56:30,+0200,848202100215611394,magicatfreedom,Magicat🎗💛🇽🇰,,@lesportiuCAT @FCBarcelona_cat @EURO2020 @Xabi6lopez @Penya1930 @galiadvorak @SXZhangPodium @MXiaoPodium @Vic_tennistaula @tttramuntana @cnmataro @cttcalella @fcttcat @ttgirona @rfetm_tenismesa @ezzaydouni3000 @Atletisme_FCA La diferencia entre un diari català i l’altre q diu el q vol sentir el seu amo ( españññññññññññññña).        🤷‍♀️🤨👏👏👏👏,ca,[],[],[],0,0,0,[],[],https://twitter.com/Magicatfreedom/status/1407472591833554947,False,https://twitter.com/sport/status/1407470348891832321,0,,,,,,,,"[{'screen_name': 'lesportiuCAT', 'name': ""L'Esportiu"", 'id': '245292945'}, {'screen_name': 'FCBarcelona_cat', 'name': 'FC Barcelona', 'id': '14727959'}, {'screen_name': 'EURO2020', 'name': 'UEFA EURO 2020', 'id': '1469402426'}, {'screen_name': 'Xabi6lopez', 'name': 'Xabi López-Arostegui', 'id': '525366281'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'galiadvorak', 'name': 'Galia Dvorak', 'id': '27438882'}, {'screen_name': 'SXZhangPodium', 'name': 'Sofia-Xuan Zhang', 'id': '707531675350278144'}, {'screen_name': 'MXiaoPodium', 'name': 'María Xiao', 'id': '3118327324'}, {'screen_name': 'Vic_tennistaula', 'name': 'Girbau Vic TT', 'id': '757881224438382592'}, {'screen_name': 'tttramuntana', 'name': 'tttramuntana', 'id': '2224159996'}, {'screen_name': 'cnmataro', 'name': 'CentreNatacióMataró', 'id': '216786623'}, {'screen_name': 'cttcalella', 'name': 'Club Tennis Taula Calella', 'id': '145564183'}, {'screen_name': 'fcttcat', 'name': 'Federació Catalana de Tennis Taula', 'id': '1964462528'}, {'screen_name': 'ttgirona', 'name': 'FCTTGirona', 'id': '2198320443'}, {'screen_name': 'rfetm_tenismesa', 'name': 'RFETM', 'id': '899473830'}, {'screen_name': 'ezzaydouni3000', 'name': 'Ibrahim', 'id': '1052877981813809152'}, {'screen_name': 'Atletisme_FCA', 'name': 'Atletisme FCA', 'id': '751433437'}]",,,,
1407467085496717313,1407467085496717313,2021-06-23 00:34:37 Hora de verano romance,2021-06-23,00:34:37,+0200,1407086863970713607,penyaengalego,Penya en Galego,,"⚫🟢 Ollo que mañá atoparemos unha entrevista co @Xabi6lopez en @lesportiuCAT . ""A oferta que me fixo a @Penya1930 era boa""",es,"[{'screen_name': 'xabi6lopez', 'name': 'xabi lópez-arostegui', 'id': '525366281'}, {'screen_name': 'lesportiucat', 'name': ""l'esportiu"", 'id': '245292945'}, {'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}]",[],[],0,1,3,[],[],https://twitter.com/PenyaenGalego/status/1407467085496717313,False,https://twitter.com/lesportiuCAT/status/1407458680132546570,0,,,,,,,,[],,,,
1407459814117150734,1407458680132546570,2021-06-23 00:05:43 Hora de verano romance,2021-06-23,00:05:43,+0200,374981246,pepvergeli,Josep Vergeli Mas,,@lesportiuCAT @FCBarcelona_cat @EURO2020 @Xabi6lopez @Penya1930 @galiadvorak @SXZhangPodium @MXiaoPodium @Vic_tennistaula @tttramuntana @cnmataro @cttcalella @fcttcat @ttgirona @rfetm_tenismesa @ezzaydouni3000 @Atletisme_FCA 🤣🤣🤣🤣,und,[],[],[],0,0,0,[],[],https://twitter.com/pepvergeli/status/1407459814117150734,False,,0,,,,,,,,"[{'screen_name': 'lesportiuCAT', 'name': ""L'Esportiu"", 'id': '245292945'}, {'screen_name': 'FCBarcelona_cat', 'name': 'FC Barcelona', 'id': '14727959'}, {'screen_name': 'EURO2020', 'name': 'UEFA EURO 2020', 'id': '1469402426'}, {'screen_name': 'Xabi6lopez', 'name': 'Xabi López-Arostegui', 'id': '525366281'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'galiadvorak', 'name': 'Galia Dvorak', 'id': '27438882'}, {'screen_name': 'SXZhangPodium', 'name': 'Sofia-Xuan Zhang', 'id': '707531675350278144'}, {'screen_name': 'MXiaoPodium', 'name': 'María Xiao', 'id': '3118327324'}, {'screen_name': 'Vic_tennistaula', 'name': 'Girbau Vic TT', 'id': '757881224438382592'}, {'screen_name': 'tttramuntana', 'name': 'tttramuntana', 'id': '2224159996'}, {'screen_name': 'cnmataro', 'name': 'CentreNatacióMataró', 'id': '216786623'}, {'screen_name': 'cttcalella', 'name': 'Club Tennis Taula Calella', 'id': '145564183'}, {'screen_name': 'fcttcat', 'name': 'Federació Catalana de Tennis Taula', 'id': '1964462528'}, {'screen_name': 'ttgirona', 'name': 'FCTTGirona', 'id': '2198320443'}, {'screen_name': 'rfetm_tenismesa', 'name': 'RFETM', 'id': '899473830'}, {'screen_name': 'ezzaydouni3000', 'name': 'Ibrahim', 'id': '1052877981813809152'}, {'screen_name': 'Atletisme_FCA', 'name': 'Atletisme FCA', 'id': '751433437'}]",,,,
1407458680132546570,1407458680132546570,2021-06-23 00:01:13 Hora de verano romance,2021-06-23,00:01:13,+0200,245292945,lesportiucat,L'Esportiu,,Portada @lesportiuCAT 'FUMATA' MESSI @FCBarcelona_cat i @EURO2020 @Xabi6lopez @Penya1930 @galiadvorak @SXZhangPodium @MXiaoPodium @Vic_tennistaula @tttramuntana @cnmataro @cttcalella @fcttcat @ttgirona @rfetm_tenismesa @ezzaydouni3000 @Atletisme_FCA  https://t.co/XuGOZj33EK,pt,"[{'screen_name': 'lesportiucat', 'name': ""l'esportiu"", 'id': '245292945'}, {'screen_name': 'fcbarcelona_cat', 'name': 'fc barcelona', 'id': '14727959'}, {'screen_name': 'euro2020', 'name': 'uefa euro 2020', 'id': '1469402426'}, {'screen_name': 'xabi6lopez', 'name': 'xabi lópez-arostegui', 'id': '525366281'}, {'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}, {'screen_name': 'galiadvorak', 'name': 'galia dvorak', 'id': '27438882'}, {'screen_name': 'sxzhangpodium', 'name': 'sofia-xuan zhang', 'id': '707531675350278144'}, {'screen_name': 'mxiaopodium', 'name': 'maría xiao', 'id': '3118327324'}, {'screen_name': 'vic_tennistaula', 'name': 'girbau vic tt', 'id': '757881224438382592'}, {'screen_name': 'tttramuntana', 'name': 'tttramuntana', 'id': '2224159996'}, {'screen_name': 'cnmataro', 'name': 'centrenataciómataró', 'id': '216786623'}, {'screen_name': 'cttcalella', 'name': 'club tennis taula calella', 'id': '145564183'}, {'screen_name': 'fcttcat', 'name': 'federació catalana de tennis taula', 'id': '1964462528'}, {'screen_name': 'ttgirona', 'name': 'fcttgirona', 'id': '2198320443'}, {'screen_name': 'rfetm_tenismesa', 'name': 'rfetm', 'id': '899473830'}, {'screen_name': 'ezzaydouni3000', 'name': 'ibrahim', 'id': '1052877981813809152'}, {'screen_name': 'atletisme_fca', 'name': 'atletisme fca', 'id': '751433437'}]",[],['https://pbs.twimg.com/media/E4hMMXWWEAMQaJv.jpg'],2,31,74,[],[],https://twitter.com/lesportiuCAT/status/1407458680132546570,False,,1,https://pbs.twimg.com/media/E4hMMXWWEAMQaJv.jpg,,,,,,,[],,,,
1407441024151080960,1407441024151080960,2021-06-22 22:51:03 Hora de verano romance,2021-06-22,22:51:03,+0200,1536969810,gabycumbreras,Gaby Cumbreras,,"@Penya1930 y Cajasiete Canarias jugarán este miércoles (a las 16:30 horas) la primera semifinal del Campeonato de España cadete en San Fernando, tras superar al @LionsBasket y al @OBRADOIROCAB en cuartos. Crónicas y fotos (cedidas por Chema Hita) en  https://t.co/Rztm1vRCqg  https://t.co/J8WohXkUVU",es,"[{'screen_name': 'lionsbasket', 'name': 'canterbury lions basketball', 'id': '382640910'}, {'screen_name': 'obradoirocab', 'name': 'obradoiro cab', 'id': '136212064'}]",['http://deportedelaisla.com'],['https://pbs.twimg.com/media/E4g8EolWYAAUQkd.jpg'],0,0,0,[],[],https://twitter.com/gabycumbreras/status/1407441024151080960,False,,1,https://pbs.twimg.com/media/E4g8EolWYAAUQkd.jpg,,,,,,,[],,,,
1407434216921501703,1407434216921501703,2021-06-22 22:24:00 Hora de verano romance,2021-06-22,22:24:00,+0200,765952983016280064,juanant05780990,toño,,@penya1930 todos estan muy agradecidos a la penya pero ni uno solo dice de quedarse a ver si soy capaz de poner a la penya donde se merece,es,[],[],[],0,0,0,[],[],https://twitter.com/JuanAnt05780990/status/1407434216921501703,False,,0,,,,,,,,[],,,,
1407432233305190403,1407432233305190403,2021-06-22 22:16:07 Hora de verano romance,2021-06-22,22:16:07,+0200,765952983016280064,juanant05780990,toño,,@penya1930 soy de los que les gustaría jugar con 10 canteranos pero llevo tiempo que me hago esta reflexión vale la pena seguir formando jugadores para nutrir a media ACB y encima con una pobre compensación económica!! Nose igual tenemos que ir hacia un modelo Baskonia,es,[],[],[],0,0,0,[],[],https://twitter.com/JuanAnt05780990/status/1407432233305190403,False,,0,,,,,,,,[],,,,
1407426928030724106,1407356966100418565,2021-06-22 21:55:03 Hora de verano romance,2021-06-22,21:55:03,+0200,848326225,pereberdegi,PereBerdegi,,"@Penya1930 Barato això que els nens aprenguin bàsquet a la penya, amb bankia al pantaló i Sampep per anar bé s'hauria de tocar i molt, quelcom més que una mà de pintura, que també, encara hi ha el rètol pintat del primer patrocinador Irpen que va construir el camp, igual desde 1970.",ca,[],[],[],0,0,0,[],[],https://twitter.com/PereBerdegi/status/1407426928030724106,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
1407424412266160132,1407424412266160132,2021-06-22 21:45:03 Hora de verano romance,2021-06-22,21:45:03,+0200,344818796,cb1939canarias,Lenovo Tenerife,,"BASE | Tras ganar hoy al @Obradoiro (34-81), el cadete @cajasiete Canarias jugará mañana las semifinales del Nacional  🔘 El filial aurinegro se medirá al @Penya1930 por un sitio en la gran final  📍  Cádiz 🕧 15:30 hora canaria 💻 Canal FEB 📸 @FAB_Andaluza   💛🖤 #VamosCanarias  https://t.co/1GXYIJHzyT",es,"[{'screen_name': 'obradoiro', 'name': 'obradoiro web 2.0', 'id': '134883638'}, {'screen_name': 'cajasiete', 'name': 'cajasiete 🇮🇨', 'id': '35766188'}, {'screen_name': 'penya1930', 'name': 'club joventut badalona', 'id': '249090832'}, {'screen_name': 'fab_andaluza', 'name': 'federación andaluza de baloncesto', 'id': '2160537834'}]",[],"['https://pbs.twimg.com/media/E4gNsn3WQAESTfw.jpg', 'https://pbs.twimg.com/media/E4gNsn8WQAEV9ge.jpg', 'https://pbs.twimg.com/media/E4gN-S8WQAEZk-j.jpg']",0,10,27,['vamoscanarias'],[],https://twitter.com/CB1939Canarias/status/1407424412266160132,False,,1,https://pbs.twimg.com/media/E4gNsn3WQAESTfw.jpg,,,,,,,[],,,,
1407412594181382157,1407385602702594050,2021-06-22 20:58:05 Hora de verano romance,2021-06-22,20:58:05,+0200,172513426,marcguardiola,Marc Guardiola,,@Armariobasket @labibliapenyera @Penya1930 @Neno_D7 El año pasado Harangody  y este año también pillé la de Neno 🤣🤣,es,[],[],[],0,0,0,[],[],https://twitter.com/marcguardiola/status/1407412594181382157,False,,0,,,,,,,,"[{'screen_name': 'Armariobasket', 'name': 'David Martínez', 'id': '3112303936'}, {'screen_name': 'labibliapenyera', 'name': 'Biblia Verdinegra', 'id': '267941765'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Neno_D7', 'name': 'Neno Dimitrijevic', 'id': '2972997035'}]",,,,
1407405873006354434,1407405873006354434,2021-06-22 20:31:23 Hora de verano romance,2021-06-22,20:31:23,+0200,765952983016280064,juanant05780990,toño,,"@penya1930 tenemos que dar con la fórmula pero no puede ser que Guillem 1 año a buen nivel y fuera, Abalde, Neno,XLA lo mismo,con Joel y Zagars vamos por el mismo camino",es,[],[],[],0,0,0,[],[],https://twitter.com/JuanAnt05780990/status/1407405873006354434,False,,0,,,,,,,,[],,,,
1407401080103780354,1407401080103780354,2021-06-22 20:12:20 Hora de verano romance,2021-06-22,20:12:20,+0200,765952983016280064,juanant05780990,toño,,@penya1930 lo que me jode es que no somos capaces de convencer a ningún canterano de que confie en nuestro proyecto y se queden,es,[],[],[],0,0,0,[],[],https://twitter.com/JuanAnt05780990/status/1407401080103780354,False,,0,,,,,,,,[],,,,
1407399781190733828,1407399781190733828,2021-06-22 20:07:10 Hora de verano romance,2021-06-22,20:07:10,+0200,249090832,penya1930,Club Joventut Badalona,,💦💦💦💦💦💦  Brodziansky va fer un 6/6 en triples en el partit a casa del GBC  👇🏻 Aquí pots reviure la seva actuació!  https://t.co/haljv9q56I,ca,[],[],[],0,1,16,[],[],https://twitter.com/Penya1930/status/1407399781190733828,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1407399511924822018/pu/img/XwaEvZfzYnVwmjWI.jpg,,,,,,,[],,,,
1407398604432674818,1407385602702594050,2021-06-22 20:02:30 Hora de verano romance,2021-06-22,20:02:30,+0200,714214398991187968,sindientesh,Des-dentao,,@Armariobasket @Penya1930 @Neno_D7 Déjeme su dirección y le mando la camiseta de  Porfi,es,[],[],[],0,1,0,[],[],https://twitter.com/sindientesh/status/1407398604432674818,False,,0,,,,,,,,"[{'screen_name': 'Armariobasket', 'name': 'David Martínez', 'id': '3112303936'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}, {'screen_name': 'Neno_D7', 'name': 'Neno Dimitrijevic', 'id': '2972997035'}]",,,,
1407397511212548096,1407356966100418565,2021-06-22 19:58:09 Hora de verano romance,2021-06-22,19:58:09,+0200,1926327404,zamotoni,OmazZepôl,,@Penya1930 Potser avui no era el dia #SantPepNoEsToca,ca,[],[],[],1,0,0,['santpepnoestoca'],[],https://twitter.com/ZamoToni/status/1407397511212548096,False,,0,,,,,,,,"[{'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
1407395914789134347,1407395914789134347,2021-06-22 19:51:48 Hora de verano romance,2021-06-22,19:51:48,+0200,765952983016280064,juanant05780990,toño,,@penya1930 si la cláusula es tan bajita alguien está haciendo mal su trabajo,es,[],[],[],0,0,0,[],[],https://twitter.com/JuanAnt05780990/status/1407395914789134347,False,,0,,,,,,,,[],,,,
1407395563088269312,1406994595418882053,2021-06-22 19:50:25 Hora de verano romance,2021-06-22,19:50:25,+0200,765952983016280064,juanant05780990,toño,,@josejuan_ro @marcosgr72 @chemadelucas @Borjabt @Penya1930 Información nula y lo de la cláusula de XLA nos quedaremos con las ganas igual que la jilipollez de no explicar la cesión de Neno por mucho que estuviéramos todos en contra,es,[],[],[],0,0,2,[],[],https://twitter.com/JuanAnt05780990/status/1407395563088269312,False,,0,,,,,,,,"[{'screen_name': 'josejuan_ro', 'name': 'JOSE JUAN RODRIGUEZ', 'id': '581164893'}, {'screen_name': 'marcosgr72', 'name': 'Marcos Garcia Ramos', 'id': '3053644138'}, {'screen_name': 'chemadelucas', 'name': 'Chema de Lucas', 'id': '103710949'}, {'screen_name': 'Borjabt', 'name': 'Borja..', 'id': '185241653'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
1407391980229963779,1406994595418882053,2021-06-22 19:36:10 Hora de verano romance,2021-06-22,19:36:10,+0200,3053644138,marcosgr72,Marcos Garcia Ramos,,"@josejuan_ro @JuanAnt05780990 @chemadelucas @Borjabt @Penya1930 Lamentablemente llevamos unos años en la Penya con una opacidad informativa indigna de un club que ha ganado una Copa de Europa, por ejemplo. Sinceramente no sé a qué obedece, pero los que pagamos tenemos la obligación de leer noticias de primera mano. Pienso que nos lo merecemos",es,[],[],[],0,0,1,[],[],https://twitter.com/marcosgr72/status/1407391980229963779,False,,0,,,,,,,,"[{'screen_name': 'josejuan_ro', 'name': 'JOSE JUAN RODRIGUEZ', 'id': '581164893'}, {'screen_name': 'JuanAnt05780990', 'name': 'toño', 'id': '765952983016280064'}, {'screen_name': 'chemadelucas', 'name': 'Chema de Lucas', 'id': '103710949'}, {'screen_name': 'Borjabt', 'name': 'Borja..', 'id': '185241653'}, {'screen_name': 'Penya1930', 'name': 'Club Joventut Badalona', 'id': '249090832'}]",,,,
